"ind.vel","ind.ta","ID","StCase"
0.0194524799947015,2.97117074791248,"F20_009","before"
0.00567511905257572,-1.28814116056918,"F20_009","before"
0.00487987249281494,-2.30719428873304,"F20_009","before"
0.0145709689432042,1.03450696725483,"F20_009","before"
0.00162797749526348,-1.81766985989612,"F20_009","before"
0.0606208653851918,-2.13899100966516,"F20_009","before"
0.0483877553450421,2.94371580937296,"F20_009","before"
0.0142054215052188,-0.157725179529752,"F20_009","before"
0.0155719240963046,1.3361757827359,"F20_009","before"
0.030325203611567,0.565924077708866,"F20_009","before"
0.0322019899642635,3.08532193821152,"F20_009","before"
0.0118357155774356,0.0678889575802213,"F20_009","before"
0.00307092260245373,0.262564364102943,"F20_009","before"
0.0241081684519367,-2.3513527407994,"F20_009","before"
0.0119529450323198,-2.16686763793471,"F20_009","before"
0.0103401503897876,-0.859602038053646,"F20_009","before"
0.0121254788065297,-2.0596344400749,"F20_009","before"
0.00721807021145727,-3.09227183253765,"F20_009","before"
0.0146599809551798,1.67985697440232,"F20_009","before"
0.00679001489968967,0.653080106795773,"F20_009","before"
0.000225123370857679,-2.48572593211952,"F20_009","before"
0.00612664349928227,-0.151869283310869,"F20_009","before"
0.0178242015725913,2.09561206516273,"F20_009","before"
0.0200510705246387,-2.27464842328101,"F20_009","before"
0.0113335709805236,-1.18141522367338,"F20_009","before"
0.0108747692604174,-0.647224871217435,"F20_009","before"
0.00833160207399799,-0.842050976831952,"F20_009","before"
0.0192776803426258,-2.25305183903787,"F20_009","before"
0.000544865456055512,-0.355288480534734,"F20_009","before"
0.00118532316497404,2.2301204738666,"F20_009","before"
0.0211665006461139,0.346844381292873,"F20_009","before"
0.0192436829271875,1.87404765864115,"F20_009","before"
0.00900877505361204,-2.78759385289929,"F20_009","before"
0.00130929586667433,1.18786375756335,"F20_009","before"
0.000320053077226824,1.24459242298147,"F20_009","before"
0.0198527111632912,1.43154261713956,"F20_009","before"
5.60576051400522e-05,-0.812787170024981,"F20_009","before"
0.0327683707459945,2.22992821528357,"F20_009","before"
0.0220444530156368,-2.04648705177126,"F20_009","before"
0.0243619044533149,-1.8476528095835,"F20_009","before"
0.0130314619491078,0.274642807731267,"F20_009","before"
0.0050650247040152,-1.99574587616956,"F20_009","before"
0.00942656838357975,1.19226116576545,"F20_009","before"
0.0213420212746756,-1.07918490922119,"F20_009","before"
0.00808511871287732,-2.52035039413492,"F20_009","before"
0.0116540843233444,2.96320096931757,"F20_009","before"
0.0439228851592404,2.83648107413187,"F20_009","before"
0.00632141694871241,-2.33467387661025,"F20_009","before"
0.0166008418962507,-1.40342023873939,"F20_009","before"
0.0115591266214316,-0.434524780491976,"F20_009","before"
0.031861219264641,1.10786572795991,"F20_009","before"
0.00247834732104413,0.399204881894542,"F20_009","before"
0.00906789532175014,1.45315625333496,"F20_009","before"
0.0303061802160012,1.15735837009543,"F20_009","before"
0.029312915944389,-0.0342895070169895,"F20_009","before"
0.00596751776266764,1.94799492125833,"F20_009","before"
0.00899990508856138,1.90966521975149,"F20_009","before"
0.0084750465724527,-1.16416287998234,"F20_009","before"
0.0106955216015703,0.930941764963947,"F20_009","before"
0.0177444689493162,-0.254294178550239,"F20_009","before"
0.00866593505536526,-2.34734778307786,"F20_009","before"
0.0189831966103218,-1.01526248764372,"F20_009","before"
0.0119836421701288,0.82979170371182,"F20_009","before"
0.000334489458063041,1.67665198153944,"F20_009","before"
0.0140552016371216,1.64461579218279,"F20_009","before"
0.0123575221715138,-2.56690019823662,"F20_009","before"
0.0087380792516136,-2.65571882387622,"F20_009","before"
0.012091041897334,1.36787494077611,"F20_009","before"
0.0123827894761443,-3.12408423959398,"F20_009","before"
0.01625978148729,-0.501394856290374,"F20_009","before"
0.0281015761462953,-2.01059078532676,"F20_009","before"
0.00790832180641082,-1.40052048528189,"F20_009","before"
0.0363500323965313,-1.74882624286946,"F20_009","before"
0.0309951765060431,-0.791106493527409,"F20_009","before"
0.00162393118660989,-0.412497843142936,"F20_009","before"
0.000226221224870915,-3.03783560811437,"F20_009","before"
0.0250006187095592,0.543355171276481,"F20_009","before"
0.00340545245896146,1.92617693556777,"F20_009","before"
0.00521885949054256,-2.1574296688856,"F20_009","before"
0.0257812136939257,1.97392993702075,"F20_009","before"
0.0269529625779185,-2.22827076399626,"F20_009","before"
0.0363849404333991,-0.854589848252219,"F20_009","before"
0.0198254455136325,-2.68501938439018,"F20_009","before"
0.00451288410999508,-1.39768506031268,"F20_009","before"
0.00701969099638842,2.82973274629581,"F20_009","before"
0.0380454231105703,-0.733117628848901,"F20_009","before"
0.0531304575660686,3.04543578663477,"F20_009","before"
0.0158046771585086,-2.44995674466077,"F20_009","before"
0.0111903403872195,NA,"F20_009","after"
0.0178420458776047,-0.30536946441725,"F20_009","after"
0.00901490938864177,-1.10504822723947,"F20_009","after"
0.00924912654246463,0.109626602248457,"F20_009","after"
0.0411697072047734,1.63075299946914,"F20_009","after"
0.0550042183596832,-1.63058445077567,"F20_009","after"
0.0104689929770511,-2.64466808096768,"F20_009","after"
0.0094551264119698,-1.42210349903601,"F20_009","after"
0.0325628674746074,1.30446113877619,"F20_009","after"
0.00290438139690646,-0.0303427234499356,"F20_009","after"
0.0103763815408895,0.663317879578732,"F20_009","after"
0.00440132522302627,-1.67225736195221,"F20_009","after"
0.0438898870554749,0.8220207391334,"F20_009","after"
0.106412756327093,-3.08765292208749,"F20_009","after"
0.0233844011890487,-0.738502176719946,"F20_009","after"
0.0569703291762949,-2.72193252624861,"F20_009","after"
0.0479982089175133,0.080056607187204,"F20_009","after"
0.00619738922926273,1.05590175203109,"F20_009","after"
0.00678355076346596,-2.78627777782056,"F20_009","after"
0.00114745684017596,0.176020427097157,"F20_009","after"
0.0178558680448373,1.36287469022729,"F20_009","after"
0.00917065722235257,-2.59909140438186,"F20_009","after"
0.00201727217610074,-2.58367909132333,"F20_009","after"
0.0185433749762808,0.605167677993928,"F20_009","after"
0.0169029499908642,0.846314204353551,"F20_009","after"
0.0121747701366854,-1.98381983312179,"F20_009","after"
0.00320862362069424,1.64368034823711,"F20_009","after"
0.0163824025869986,1.94357448820979,"F20_009","after"
0.0350007600745742,0.160642881858387,"F20_009","after"
0.0191117199037703,-2.31004795142375,"F20_009","after"
0.00217601580221851,0.323846971060011,"F20_009","after"
0.0443771813695826,-1.51133616709599,"F20_009","after"
0.00936368823905799,-2.1739135106195,"F20_009","after"
0.0160983600810567,0.303813481403714,"F20_009","after"
0.00328784120395503,0.0270932595488254,"F20_009","after"
0.0246460586365892,-3.11913531945685,"F20_009","after"
0.0188371985524124,2.31947663167462,"F20_009","after"
0.0144673066577446,-1.23692825532195,"F20_009","after"
0.00168713051601531,1.79963308047415,"F20_009","after"
0.0239948448504849,0.143245938573136,"F20_009","after"
0.0361870040603324,2.0702859836032,"F20_009","after"
0.0244078458039856,1.26572159993209,"F20_009","after"
0.00526122834383652,2.05216450234444,"F20_009","after"
0.00664776150504261,1.49413518852702,"F20_009","after"
0.0108739351396817,-0.746698513146772,"F20_009","after"
0.0382087267154143,-0.0196872177205742,"F20_009","after"
0.00636079484972565,1.70521828425878,"F20_009","after"
0.0245934005956506,1.26326838725521,"F20_009","after"
0.00377704780542784,1.65274458453072,"F20_009","after"
0.00360827570676867,-1.3145061093437,"F20_009","after"
0.00381008084456439,-0.180632682265021,"F20_009","after"
0.0101694725871212,1.65383515945003,"F20_009","after"
0.0337270406873262,1.19368814022101,"F20_009","after"
0.017027464805912,2.2169490006498,"F20_009","after"
0.00641492196993334,0.40551052936571,"F20_009","after"
0.0273086215348163,2.36047692308627,"F20_009","after"
0.0178566758020388,-2.40195320980032,"F20_009","after"
0.0136082518187273,-1.79472209697222,"F20_009","after"
0.0117867660482487,-3.12103869324623,"F20_009","after"
0.00548541400025062,-1.08563809345331,"F20_009","after"
0.0208801545143247,-2.88097962097391,"F20_009","after"
0.0276885286784041,1.7859106148007,"F20_009","after"
0.013436448213921,2.7241312946509,"F20_009","after"
0.0345538785644461,0.389385125910979,"F20_009","after"
0.019882950541715,-2.39722754048658,"F20_009","after"
0.0145742573917923,0.814877715670615,"F20_009","after"
0.000580298233124082,-2.60736157194435,"F20_009","after"
0.0123078097791001,0.621115410570735,"F20_009","after"
0.0128908190975708,-1.11931598690059,"F20_009","after"
0.017979853654461,-0.858292162455772,"F20_009","after"
0.0489531955267348,-2.27450431671134,"F20_009","after"
0.0215717395880235,-0.187932463838361,"F20_009","after"
0.036544901281859,2.97510211846355,"F20_009","after"
0.03387978090149,0.120530799684559,"F20_009","after"
0.0268870095527396,-2.91937068212432,"F20_009","after"
0.00712198490898514,1.19677843739048,"F20_009","after"
0.0420446132501721,0.941536018219433,"F20_009","after"
0.0174307959102531,1.94098234902181,"F20_009","after"
0.00616596675955343,-0.551251215327055,"F20_009","after"
0.0325056980598528,2.06251617218645,"F20_009","after"
0.0251481187123955,-0.11946603023564,"F20_009","after"
0.00960683694815992,-2.80543110889982,"F20_009","after"
0.0269516590375462,-0.352707943401607,"F20_009","after"
0.0191498945943622,-0.625144912315911,"F20_009","after"
0.0193710103551935,0.503101724034712,"F20_009","after"
0.00480937573678524,-1.88140523224214,"F20_009","after"
0.00214634585622154,0.379731131332401,"F20_009","after"
0.0398047972884974,-2.33135233211452,"F20_009","after"
0.0299847830728583,1.58306523932888,"F20_009","after"
0.0107565073599926,-3.03536015783862,"F20_009","after"
0.00273479388484557,1.7558814943401,"F20_009","after"
0.0105829218650393,1.63584295739356,"F20_009","after"
0.0170940362463444,2.23660546980581,"F20_009","after"
0.00596472063610548,2.33215428093413,"F20_009","after"
0.00943092268793398,-1.61001578610371,"F20_009","after"
0.00270287762724522,2.39618356006015,"F20_009","after"
0.00155958029830549,2.16638977437625,"F20_009","after"
0.00848208429776223,0.678145037202217,"F20_009","after"
0.0268358872147451,2.86806889097048,"F20_009","after"
0.00389820396555029,2.05693205221486,"F20_009","after"
0.0156324530538398,-0.244780992855541,"F20_009","after"
0.030399358719536,-1.21649294196494,"F20_009","after"
0.013663670140444,0.342137720018056,"F20_009","after"
0.0234592956876509,-2.53222696933458,"F20_009","after"
0.00751603620533736,-0.450812691943994,"F20_009","after"
0.0250802085895518,0.497491938707311,"F20_009","after"
0.00499177419721361,-2.49341119385222,"F20_009","after"
0.00146098173361965,-0.149514835543712,"F20_009","after"
0.017448677725665,-0.247177554326572,"F20_009","after"
0.00282503245820568,-0.744091059984127,"F20_009","after"
0.0173562779637101,-0.395263324084972,"F20_009","after"
0.0200537694035727,0.779429541683583,"F20_009","after"
0.00838590006734602,2.96299918268043,"F20_009","after"
0.0108095070600464,-0.73514211025264,"F20_009","after"
0.00388381805171933,-1.43993814912109,"F20_009","after"
0.00238972836007118,2.99454740757874,"F20_009","after"
0.005782404182417,-1.76467219793395,"F20_009","after"
0.0425301834032488,0.893119373066236,"F20_009","after"
0.0138094956411859,0.797115151782565,"F20_009","after"
0.0337677045037947,2.83735795855903,"F20_009","after"
0.0652711976920078,-0.694104497599136,"F20_009","after"
0.0298267172864489,2.5955730897937,"F20_009","after"
0.00550424145088116,0.259806593324117,"F20_009","after"
0.0154501260632489,1.76618785829092,"F20_009","after"
0.00806638433956571,-2.6223707316466,"F20_009","after"
0.0206609530720135,0.361682858649341,"F20_009","after"
0.00970667380136791,0.927488983803616,"F20_009","after"
0.0468840594993831,2.26458524247507,"F20_009","after"
0.0165007395682639,-2.95619123366976,"F20_009","after"
0.0147411877270173,-2.19710490085688,"F20_009","after"
0.00329663699361866,-2.49431115950191,"F20_009","after"
0.000355589323452865,2.56206135043212,"F20_009","after"
0.0162487499053165,2.91071123045288,"F20_009","after"
0.00802014735267695,1.1789634853458,"F20_009","after"
0.0127752866390193,0.602831985495283,"F20_009","after"
0.0492345300750596,-2.56561508813036,"F20_009","after"
0.0155857671541378,-2.31376684396816,"F20_009","after"
0.00055407722721588,2.95364341686945,"F20_009","after"
0.0130521474363062,1.52092128338193,"F20_009","after"
0.000631383372321827,1.44824361526139,"F20_009","after"
0.0132287203785167,-2.30223091486471,"F20_009","after"
0.024838097301148,0.525947095103195,"F20_009","after"
0.0217180286161951,-0.0200972128051511,"F20_009","after"
0.0258249447090976,2.71810736633742,"F20_009","after"
0.0122836253579234,0.0728716256376662,"F20_009","after"
0.00798909660856911,-0.3811717749415,"F20_009","after"
0.0206524237604758,-0.310964125270718,"F20_009","after"
0.00328049615425095,0.129263628273995,"F20_009","after"
0.0228691666666109,2.69342578302732,"F20_009","after"
0.0275642380524465,0.0457527182772663,"F20_009","after"
0.05081000017239,-1.50620057188851,"F20_009","after"
0.0400270980470142,-2.03283013954946,"F20_009","after"
0.00440266331233656,-2.10582394395029,"F20_009","after"
0.0147821919948549,-1.86584976710947,"F20_009","after"
0.0194385686199411,0.136537230727676,"F20_009","after"
0.00773057627053462,-0.0861122952340816,"F20_009","after"
0.028759608635324,2.94559616962166,"F20_009","after"
0.0151473666931466,-1.14743209868877,"F20_009","after"
0.0319953693251553,-2.4210685167291,"F20_009","after"
0.0365690366560472,-2.37468526897165,"F20_009","after"
0.00445797957306598,0.149110221394408,"F20_009","after"
0.0156272958333586,-0.371227950756765,"F20_009","after"
0.00681350920757065,-0.87064394321705,"F20_009","after"
9.85042961817761e-05,-1.52736451922538,"F20_009","after"
0.00993791260715274,2.578510558906,"F20_009","after"
0.0425993852502268,-1.73329697189228,"F20_009","after"
0.009136708946137,-2.07873352061841,"F20_009","after"
0.00704824636101001,-1.19705925389809,"F20_009","after"
0.0358764637553381,1.9123446721076,"F20_009","after"
0.00391953805106577,-2.26693996960206,"F20_009","after"
0.0225801588431458,0.0712524880851122,"F20_009","after"
0.00259318749368487,-0.500209116525751,"F20_009","after"
0.00607972479864821,-1.2076053249506,"F20_009","after"
0.00117232184545341,-1.48643277441683,"F20_009","after"
0.0103388694883646,2.31557846270305,"F20_009","after"
0.0271134588211457,2.09074217588574,"F20_009","after"
0.0452077915767789,-3.04735093765505,"F20_009","after"
0.0110466325347654,-0.315906818653625,"F20_009","after"
0.0255381209176607,2.79471305592712,"F20_009","after"
0.00239385933168635,1.89243300888633,"F20_009","after"
0.0122722727093009,-0.787326319816987,"F20_009","after"
0.000920915064146927,-0.302198231534583,"F20_009","after"
0.00101116462623165,0.208162908032473,"F20_009","after"
0.0184520501441745,1.46165107375837,"F20_009","after"
0.0261725197273638,1.07322081386328,"F20_009","after"
0.0121893603906756,1.46991082665319,"F20_009","after"
0.00657578011037254,-1.04982145997239,"F20_009","after"
0.0016746541145765,2.0840171803066,"F20_009","after"
0.0519668955956416,1.24990171236756,"F20_009","after"
0.0211763425357557,0.451134947659116,"F20_009","after"
0.0138911769836236,2.82278919285603,"F20_009","after"
0.0460179456163942,-0.0754077843586254,"F20_009","after"
0.0126310996011253,-0.0554492107460138,"F20_009","after"
0.0076081283353656,-2.97156093950017,"F20_009","after"
0.0052055979489981,-1.95463255744483,"F20_009","after"
0.00903286583788119,1.05717792559208,"F20_009","after"
0.0219125076693178,1.46369628378401,"F20_009","after"
0.0107813251565681,-2.89565815293758,"F20_009","after"
0.0140202679170412,-0.136106588670998,"F20_009","after"
0.00396999445018356,-2.68460681669294,"F20_009","after"
0.00593722446054743,1.92261278159456,"F20_009","after"
0.0103470511517827,1.34066712677004,"F20_009","after"
0.00015235910321355,-0.307602417795006,"F20_009","after"
0.0245211148519883,3.1048465746412,"F20_009","after"
0.0149858196181308,-2.89287083832422,"F20_009","after"
0.0224184134525118,0.148381759324636,"F20_009","after"
0.00895347891018027,-1.30931094297939,"F20_009","after"
0.0118573560712895,2.75277478990936,"F20_009","after"
0.0128840662474077,1.6971405107288,"F20_009","after"
0.0169828438967249,0.876028583849146,"F20_009","after"
0.00130022205379282,-2.13333452869058,"F20_009","after"
0.00938646708431478,0.617285781931347,"F20_009","after"
0.00934691983757904,1.30584634092885,"F20_009","after"
0.0088379758028332,0.436427811892825,"F20_009","after"
0.00432649444909706,1.89965093535597,"F20_009","after"
0.0193180751384086,0.762868151170809,"F20_009","after"
0.0285142976582976,0.401572767589664,"F20_009","after"
0.0310242471530743,2.92967921485474,"F20_009","after"
0.000903524073844395,-2.83837479696416,"F20_009","after"
0.00807639270506476,0.930753593953022,"F20_009","after"
0.0634364391407081,-0.0402330035637526,"F20_009","after"
0.0106918820402766,-0.268590246342846,"F20_009","after"
0.028375500706221,1.06866718955877,"F20_009","after"
0.0288551852777951,-1.84343932230058,"F20_009","after"
0.0203871459642146,-1.09304320766681,"F20_009","after"
0.0178057625788849,-1.18061358101314,"F20_009","after"
0.0518622546427255,0.137398601784441,"F20_009","after"
0.000124042716863085,-1.89938799467672,"F20_009","after"
0.0118957361630077,1.40300352629065,"F20_009","after"
0.0264230965937228,2.69551891456777,"F20_009","after"
0.00412203813579066,-1.13732009850453,"F20_009","after"
0.0146499227066549,-1.4610251037421,"F20_009","after"
0.00268992956431152,0.677796422416478,"F20_009","after"
0.022232638719184,-1.78562489922572,"F20_009","after"
0.0114774969056476,-2.1687508319255,"F20_009","after"
0.00047943281287282,1.12756916578147,"F20_009","after"
0.0357224907237381,2.08092643871076,"F20_009","after"
0.0161620773343398,-0.694888927442427,"F20_009","after"
0.00982126386356404,2.23301608053147,"F20_009","after"
0.00335724779922676,NA,"F20_018","before"
0.0108249205008539,-1.52425831282473,"F20_018","before"
0.0337864777781187,-0.29107469534341,"F20_018","before"
0.00400562392102402,-2.35771250294387,"F20_018","before"
0.00577840886751413,1.29936651191703,"F20_018","before"
0.00507683940976589,2.02982528817155,"F20_018","before"
0.00218922181695378,2.96081928123783,"F20_018","before"
0.0396532712033766,-0.209565724809949,"F20_018","before"
0.0146947755177558,-0.942065147329637,"F20_018","before"
0.0245839063501538,0.607466055240711,"F20_018","before"
0.105979763937411,0.44168527383165,"F20_018","before"
0.125305786444912,3.08409091353745,"F20_018","before"
0.0169616123107287,0.108615513726039,"F20_018","before"
0.00569377171106884,2.73819322945516,"F20_018","before"
0.00413299262611004,2.17134106864031,"F20_018","before"
0.00940964890431484,2.46805911722148,"F20_018","before"
0.0117188702986481,-2.53399838678778,"F20_018","before"
0.0111524616255156,-1.90054688728799,"F20_018","before"
0.00592547696822597,-0.645075514876907,"F20_018","before"
0.00692439693098798,2.14316105775616,"F20_018","before"
0.00469929643356287,-1.52402013898934,"F20_018","before"
0.00613656073835974,-3.12058292266812,"F20_018","before"
0.00691008140968804,2.98295826000229,"F20_018","before"
0.0124732952769765,-1.6634726393528,"F20_018","before"
0.0346943439131486,-1.5961657643829,"F20_018","before"
0.00693378398727432,-1.27982287556738,"F20_018","before"
0.171756346458196,-1.73432368231604,"F20_018","before"
0.0909027078810699,-2.97513194279678,"F20_018","before"
0.0901269756444137,-0.332540494263155,"F20_018","before"
0.0166098403336312,2.84103084731799,"F20_018","before"
0.0105038722941533,-0.0598509697137315,"F20_018","before"
0.0174469799949566,0.734440640898543,"F20_018","before"
0.0118409818035666,1.85775323462686,"F20_018","before"
0.0062580056974778,-1.11630381594716,"F20_018","before"
0.0135155305411761,3.05512107451394,"F20_018","before"
0.00877998462592277,2.13569746551951,"F20_018","before"
0.0335092683321658,-2.97775973365562,"F20_018","before"
0.000231726567122535,-1.02712252910836,"F20_018","before"
0.00181514228770528,2.46323329878523,"F20_018","before"
0.0153988127426061,1.21190383394226,"F20_018","before"
0.0305518833687434,1.21829087325262,"F20_018","before"
0.0120135867535485,-2.56806629640069,"F20_018","before"
0.00539678908567798,-2.38810976802948,"F20_018","before"
0.001343805558658,-0.192284011628605,"F20_018","before"
0.0321428365234575,-1.87605959107892,"F20_018","before"
0.0903878075696025,-0.188927651950887,"F20_018","before"
0.00335622442742484,1.85784516525002,"F20_018","before"
0.0523653131460948,1.60499352968642,"F20_018","before"
0.0126779869296695,-0.738514962692324,"F20_018","before"
